119,1792270,1791270,1788330,1783560,1778940,1770160,1758690,1745680,1734830,1726920
120,1804060,1803080,1800190,1795520,1791000,1782420,1771150,1758460,1747900,1740290
121,1815880,1814920,1812090,1807510,1803080,1794690,1783620,1771240,1760960,1753670
122,1827730,1826790,1824010,1819520,1815180,1806980,1796100,1784020,1774010,1767030
123,1839600,1838680,1835960,1831560,1827300,1819290,1808580,1796800,1787060,1780400
124,1851510,1850610,1847940,1843620,1839450,1831620,1821070,1809570,1800100,1793760
125,1863440,1862560,1859940,1855700,1851620,1843970,1833580,1822360,1813140,1807120
126,1875400,1874540,1871970,1867820,1863830,1856350,1846160,1835220,1826290,1820510
127,1887400,1886550,1884030,1879970,1876060,1868740,1858770,1848100,1839440,1833910
128,1899420,1898580,1896120,1892140,1888310,1881160,1871390,1860990,1852600,1847310
129,1911460,1910650,1908240,1904340,1900590,1893600,1884030,1873890,1865770,1860710
130,1923540,1922740,1920380,1916560,1912890,1906060,1896690,1886810,1878950,1874110
131,1935640,1934860,1932550,1928810,1925220,1918550,1909380,1899740,1892140,1887510
132,1947770,1947010,1944750,1941080,1937570,1931050,1922080,1912690,1905340,1900920
133,1959930,1959180,1956970,1953380,1949950,1943580,1934810,1925650,1918550,1914340
134,1972120,1971380,1969220,1965710,1962350,1956130,1947550,1938630,1931780,1927760
135,1984330,1983610,1981490,1978060,1974770,1968700,1960320,1951630,1945020,1941180
136,1996570,1995870,1993790,1990430,1987220,1981290,1973120,1964640,1958270,1954610
137,2008840,2008150,2006120,2002830,1999700,1993900,1985930,1977680,1971530,1968050
138,2021130,2020450,2018470,2015260,2012190,2006540,1998770,1990730,1984820,1981490
139,2033450,2032790,2030850,2027710,2024710,2019200,2011630,2003800,1998110,1994940
140,2045800,2045150,2043260,2040190,2037260,2031880,2024520,2016890,2011420,2008400
141,2058170,2057530,2055690,2052690,2049830,2044580,2037420,2030000,2024750,2021870
142,2070560,2069940,2068140,2065210,2062420,2057300,2050350,2043130,2038090,2035350
143,2082990,2082380,2080620,2077760,2075040,2070040,2063300,2056280,2051450,2048830
144,2095430,2094840,2093120,2090330,2087680,2082810,2076270,2069440,2064820,2062330
145,2107910,2107330,2105650,2102920,2100340,2095600,2089260,2082630,2078200,2075840
146,2120410,2119840,2118200,2115540,2113030,2108400,2102270,2095830,2091610,2089360
147,2132930,2132370,2130780,2128190,2125730,2121230,2115300,2109050,2105020,2102900
148,2145470,2144930,2143380,2140850,2138460,2134080,2128350,2122290,2118450,2116440
149,2158040,2157520,2156000,2153540,2151220,2146950,2141420,2135540,2131900,2130000
150,2170640,2170120,2168650,2166250,2163990,2159840,2154500,2148810,2145360,2143580
151,2183260,2182750,2181310,2178980,2176780,2172740,2167580,2162070,2158820,2157180
152,2195900,2195410,2194000,2191730,2189590,2185660,2180670,2175350,2172290,2170800
153,2208560,2208080,2206720,2204500,2202420,2198600,2193770,2188640,2185770,2184440
154,2221250,2220780,2219450,2217300,2215270,2211560,2206900,2201950,2199270,2198090
155,2233960,2233510,2232210,2230110,2228150,2224540,2220040,2215270,2212780,2211750
156,2246690,2246250,2244990,2242950,2241040,2237540,2233200,2228610,2226310,2225430
157,2259440,2259020,2257790,2255810,2253960,2250550,2246370,2241970,2239840,2239120
158,2272220,2271810,2270610,2268690,2266890,2263590,2259560,2255350,2253400,2252830
159,2285020,2284620,2283450,2281590,2279840,2276650,2272760,2268740,2266960,2266550
160,2297840,2297450,2296320,2294510,2292820,2289720,2285980,2282150,2280540,2280280
200,2826240,2826210,2826140,2826080,2826110,2826320,2827640,2830920,2832450,2836700
