146,60803,57938,54141,51252,49551,47389,45369,43597,42322,41323
147,60889,58024,54227,51339,49638,47477,45459,43688,42414,41416
148,60975,58110,54313,51426,49725,47565,45548,43779,42505,41508
149,61060,58196,54399,51512,49812,47652,45637,43869,42696,41599
150,61145,58281,54484,51598,49898,47739,45725,43958,42687,41690
151,61229,58365,54569,51682,49983,47825,45813,44047,42776,41781
152,61313,58449,54653,51767,50068,47910,45899,44135,42865,41871
153,61396,58532,54736,51851,50153,47995,45986,44222,42954,41961
154,61479,58615,54820,51935,50237,48080,46071,44309,43042,42050
155,61562,58698,54902,52018,50320,48164,46157,44396,43130,42138
156,61644,58780,54985,52100,50403,48248,46241,44482,43217,42226
157,61726,58861,55067,52183,50486,48331,46326,44567,43304,42314
158,61807,58943,55148,52265,50568,48414,46410,44653,43390,42401
159,61888,59024,55229,52346,50650,48497,46493,44737,43476,42487
160,61968,59104,55310,52427,50731,48579,46576,44822,43561,42573
200,64913,62051,58263,55389,53703,51568,49591,47870,46638,45677
